high,low,x
0,1.00031158846724,0.012
0,1.00031158846724,0.0121
0,1.00031158846724,0.0122
0,1.00031158846724,0.0123
0,1.00031158846724,0.0124
0,1.00031158846724,0.0125
0,1.00031158846724,0.0126
0,1.00031158846724,0.0127
0,1.00031158846724,0.0128
0,1.00031158846724,0.0129
0,1.00031158846724,0.013
0,1.00031158846724,0.0131
0,1.00031158846724,0.0132
0,1.00031158846724,0.0133
0,1.00031158846724,0.0134
0,1.00031158846724,0.0135
0,1.00031158846724,0.0136
0,1.00031158846724,0.0137
0,1.00031158846724,0.0138
0,1.00031158846724,0.0139
0,1.00031158846724,0.014
0,1.00031158846724,0.0141
0,1.00031158846724,0.0142
0,1.00031158846724,0.0143
0,1.00031158846724,0.0144
0,1.00031158846724,0.0145
0,1.00031158846724,0.0146
0,1.00031158846724,0.0147
0,1.00031158846724,0.0148
0,1.00031158846724,0.0149
0,1.00031158846724,0.015
0,1.00031158846724,0.0151
0,1.00031158846724,0.0152
0,1.00031158846724,0.0153
0,1.00031158846724,0.0154
0,1.00031158846724,0.0155
0,1.00031158846724,0.0156
0,1.00031158846724,0.0157
0,1.00031158846724,0.0158
0,1.00031158846724,0.0159
0,1.00031158846724,0.016
0,1.00031158846724,0.0161
0,1.00031158846724,0.0162
0,1.00031158846724,0.0163
0,1.00031158846724,0.0164
0,1.00031158846724,0.0165
0,1.00031158846724,0.0166
0,1.00031158846724,0.0167
0,1.00031158846724,0.0168
0,1.00031158846724,0.0169
0,1.00031158846724,0.017
0,1.00031158846724,0.0171
0,1.00031158846724,0.0172
0,1.00031158846724,0.0173
0,1.00031158846724,0.0174
0,1.00031158846724,0.0174999999999999
0,1.00031158846724,0.0175999999999999
0,1.00031158846724,0.0176999999999999
0,1.00031158846724,0.0177999999999999
0,1.00031158846724,0.0178999999999999
0,1.00031158846724,0.0179999999999999
0,1.00031158846724,0.0180999999999999
0,1.00031158846724,0.0181999999999999
0,1.00031158846724,0.0182999999999999
0,1.00031158846724,0.0183999999999999
0,1.00031158846724,0.0184999999999999
0,1.00031158846724,0.0185999999999999
0,1.00031158846724,0.0186999999999999
0,1.00031158846724,0.0187999999999999
0,1.00031158846724,0.0188999999999999
0,1.00031158846724,0.0189999999999999
0,1.00031158846724,0.0190999999999999
0,1.00031158846724,0.0191999999999999
0,1.00031158846724,0.0192999999999999
0,1.00031158846724,0.0193999999999999
0,1.00031158846724,0.0194999999999999
0,1.00031158846724,0.0195999999999999
0,1.00031158846724,0.0196999999999999
0,1.00031158846724,0.0197999999999999
0,1.00031158846724,0.0198999999999999
0,1.00031158846724,0.0199999999999999
0,1.00031158846724,0.0200999999999999
0,1.00031158846724,0.0201999999999999
0,1.00031158846724,0.0202999999999999
0,1.00031158846724,0.0203999999999999
0,1.00031158846724,0.0204999999999999
0,1.00031158846724,0.0205999999999999
0,1.00031158846724,0.0206999999999999
0,1.00031158846724,0.0207999999999999
0,1.00031158846724,0.0208999999999999
0,1.00031158846724,0.0209999999999999
0,1.00031158846724,0.0210999999999999
0,1.00031158846724,0.0211999999999999
0,1.00031158846724,0.0212999999999999
0,1.00031158846724,0.0213999999999999
0,1.00031158846724,0.0214999999999999
0,1.00031158846724,0.0215999999999999
0,1.00031158846724,0.0216999999999999
0,1.00031158846724,0.0217999999999999
0,1.00031158846724,0.0218999999999999
0,1.00031158846724,0.0219999999999999
0,1.00031158846724,0.0220999999999999
0,1.00031158846724,0.0221999999999999
0,1.00031158846724,0.0222999999999999
0,1.00031158846724,0.0223999999999999
0,1.00031158846724,0.0224999999999999
0,1.00031158846724,0.0225999999999999
0,1.00031158846724,0.0226999999999999
0,1.00031158846724,0.0227999999999999
0,1.00031158846724,0.0228999999999999
0,1.00031158846724,0.0229999999999999
0,1.00031158846724,0.0230999999999999
0,1.00031158846724,0.0231999999999999
0,1.00031158846724,0.0232999999999999
0,1.00031158846724,0.0233999999999999
0,1.00031158846724,0.0234999999999999
0,1.00031158846724,0.0235999999999999
0,1.00031158846724,0.0236999999999999
0,1.00031158846724,0.0237999999999999
0,1.00031158846724,0.0238999999999999
0,1.00031158846724,0.0239999999999999
0,1.00031158846724,0.0240999999999999
0,1.00031158846724,0.0241999999999999
0,1.00031158846724,0.0242999999999999
0,1.00031158846724,0.0243999999999999
0,1.00031158846724,0.0244999999999999
0,1.00031158846724,0.0245999999999999
0,1.00031158846724,0.0246999999999999
0,1.00031158846724,0.0247999999999999
0,1.00031158846724,0.0248999999999999
0,1.00031158846724,0.0249999999999999
0,1.00031158846724,0.0250999999999999
0,1.00031158846724,0.0251999999999999
0,1.00031158846724,0.0252999999999999
0,1.00031158846724,0.0253999999999999
0,1.00031158846724,0.0254999999999999
0,1.00031158846724,0.0255999999999999
0,1.00031158846724,0.0256999999999999
0,1.00031158846724,0.0257999999999999
0,1.00031158846724,0.0258999999999999
0,1.00031158846724,0.0259999999999999
0,1.00031158846724,0.0260999999999999
0,1.00031158846724,0.0261999999999999
0,1.00031158846724,0.0262999999999999
0,1.00031158846724,0.0263999999999999
0,1.00031158846724,0.0264999999999999
0,1.00031158846724,0.0265999999999999
0,1.00031158846724,0.0266999999999999
0,1.00031158846724,0.0267999999999999
0,1.00031158846724,0.0268999999999999
0,1.00031158846724,0.0269999999999999
0,1.00031158846724,0.0270999999999999
0,1.00031158846724,0.0271999999999999
0,1.00031158846724,0.0272999999999999
0,1.00031158846724,0.0273999999999999
0,1.00031158846724,0.0274999999999999
0,1.00031158846724,0.0275999999999999
0,1.00031158846724,0.0276999999999999
0,1.00031158846724,0.0277999999999999
0,1.00031158846724,0.0278999999999999
0,1.00031158846724,0.0279999999999999
0,1.00031158846724,0.0280999999999999
0,1.00031158846724,0.0281999999999999
0,1.00031158846724,0.0282999999999999
0,1.00031158846724,0.0283999999999999
0,1.00031158846724,0.0284999999999999
0,1.00031158846724,0.0285999999999999
0,1.00031158846724,0.0286999999999999
0,1.00031158846724,0.0287999999999999
0,1.00031158846724,0.0288999999999999
0,1.00031158846724,0.0289999999999999
0,1.00031158846724,0.0290999999999999
0,1.00031158846724,0.0291999999999999
0,1.00031158846724,0.0292999999999999
0,1.00031158846724,0.0293999999999999
0,1.00031158846724,0.0294999999999999
0,1.00031158846724,0.0295999999999999
0,1.00031158846724,0.0296999999999999
0,1.00031158846724,0.0297999999999999
0,1.00031158846724,0.0298999999999999
0,1.00031158846724,0.0299999999999999
0,1.00031158846724,0.0300999999999999
0,1.00031158846724,0.0301999999999999
0,1.00031158846724,0.0302999999999999
0,1.00031158846724,0.0303999999999999
0,1.00031158846724,0.0304999999999999
0,1.00031158846724,0.0305999999999999
0,1.00031158846724,0.0306999999999999
0,1.00031158846724,0.0307999999999999
0,1.00031158846724,0.0308999999999999
0,1.00031158846724,0.0309999999999999
0,1.00031158846724,0.0310999999999999
0,1.00031158846724,0.0311999999999999
0,1.00031158846724,0.0312999999999999
0,1.00031158846724,0.0313999999999999
0,1.00031158846724,0.0314999999999999
0,1.00031158846724,0.0315999999999999
0,1.00031158846724,0.0316999999999999
0,1.00031158846724,0.0317999999999999
0,1.00031158846724,0.0318999999999999
0,1.00031158846724,0.0319999999999999
0,1.00031158846724,0.0320999999999999
0,1.00031158846724,0.0321999999999999
0,1.00031158846724,0.0322999999999999
0,1.00031158846724,0.0323999999999999
0,1.00031158846724,0.0324999999999999
0,1.00031158846724,0.0325999999999999
0,1.00031158846724,0.0326999999999999
0,1.00031158846724,0.0327999999999999
0,1.00031158846724,0.0328999999999999
0,1.00031158846724,0.0329999999999999
0,1.00031158846724,0.0330999999999999
0,1.00031158846724,0.0331999999999999
0,1.00031158846724,0.0332999999999999
0,1.00031158846724,0.0333999999999999
0,1.00031158846724,0.0334999999999999
0,1.00031158846724,0.0335999999999999
0,1.00031158846724,0.0336999999999999
0,1.00031158846724,0.0337999999999999
0,1.00031158846724,0.0338999999999999
0,1.00031158846724,0.0339999999999999
0,1.00031158846724,0.0340999999999999
0,1.00031158846724,0.0342
0,1.00031158846724,0.0343
0,1.00031158846724,0.0344
0,1.00031158846724,0.0345
0,1.00031158846724,0.0346
0,1.00031158846724,0.0347
0,1.00031158846724,0.0348
0,1.00031158846724,0.0349
0,1.00031158846724,0.035
0,1.00031158846724,0.0351
0,1.00031158846724,0.0352
0,1.00031158846724,0.0353
0,1.00031158846724,0.0354
0,1.00031158846724,0.0355
0,1.00031158846724,0.0356
0,1.00031158846724,0.0357
0,1.00031158846724,0.0358
0,1.00031158846724,0.0359
0,1.00031158846724,0.036
0,1.00031158846724,0.0361
0,1.00031158846724,0.0362
0,1.00031158846724,0.0363
0,1.00031158846724,0.0364
0,1.00031158846724,0.0365
0,1.00031158846724,0.0366
0,1.00031158846724,0.0367
0,1.00031158846724,0.0368
0,1.00031158846724,0.0369
0,1.00031158846724,0.037
0,1.00031158846724,0.0371
0,1.00031158846724,0.0372
0,1.00031158846724,0.0373
0,1.00031158846724,0.0374
0,1.00031158846724,0.0375
0,1.00031158846724,0.0376000000000001
0,1.00031158846724,0.0377000000000001
0,1.00031158846724,0.0378000000000001
0,1.00031158846724,0.0379000000000001
0,1.00031158846724,0.0380000000000001
0,1.00031158846724,0.0381000000000001
0,1.00031158846724,0.0382000000000001
0,1.00031158846724,0.0383000000000001
0,1.00031158846724,0.0384000000000001
0,1.00031158846724,0.0385000000000001
0,1.00031158846724,0.0386000000000001
0,1.00031158846724,0.0387000000000001
0,1.00031158846724,0.0388000000000001
0,1.00031158846724,0.0389000000000001
0,1.00031158846724,0.0390000000000001
0,1.00031158846724,0.0391000000000001
0,1.00031158846724,0.0392000000000001
0,1.00031158846724,0.0393000000000001
0,1.00031158846724,0.0394000000000001
0,1.00031158846724,0.0395000000000001
0,1.00031158846724,0.0396000000000001
0,1.00031158846724,0.0397000000000001
0,1.00031158846724,0.0398000000000001
0,1.00031158846724,0.0399000000000001
0,1.00031158846724,0.0400000000000001
0,1.00031158846724,0.0401000000000001
0,1.00031158846724,0.0402000000000001
0,1.00031158846724,0.0403000000000001
0,1.00031158846724,0.0404000000000001
0,1.00031158846724,0.0405000000000001
0,1.00031158846724,0.0406000000000001
0,1.00031158846724,0.0407000000000001
0,1.00031158846724,0.0408000000000001
0,1.00031158846724,0.0409000000000001
0,1.00031158846724,0.0410000000000001
0,1.00031158846724,0.0411000000000002
0,1.00031158846724,0.0412000000000002
0,1.00031158846724,0.0413000000000002
0,1.00031158846724,0.0414000000000002
0,1.00031158846724,0.0415000000000002
0,1.00031158846724,0.0416000000000002
0,1.00031158846724,0.0417000000000002
0,1.00031158846724,0.0418000000000002
0,1.00031158846724,0.0419000000000002
0,1.00031158846724,0.0420000000000002
0,1.00031158846724,0.0421000000000002
0,1.00031158846724,0.0422000000000002
0,1.00031158846724,0.0423000000000002
0,1.00031158846724,0.0424000000000002
0,1.00031158846724,0.0425000000000002
0,1.00031158846724,0.0426000000000002
0,1.00031158846724,0.0427000000000002
0,1.00031158846724,0.0428000000000002
0,1.00031158846724,0.0429000000000002
0,1.00031158846724,0.0430000000000002
0,1.00031158846724,0.0431000000000002
0,1.00031158846724,0.0432000000000002
0,1.00031158846724,0.0433000000000002
0,1.00031158846724,0.0434000000000002
0,1.00031158846724,0.0435000000000002
0,1.00031158846724,0.0436000000000002
0,1.00031158846724,0.0437000000000002
0,1.00031158846724,0.0438000000000002
0,1.00031158846724,0.0439000000000002
0,1.00031158846724,0.0440000000000002
0,1.00031158846724,0.0441000000000002
0,1.00031158846724,0.0442000000000002
0,1.00031158846724,0.0443000000000002
0,1.00031158846724,0.0444000000000002
0,1.00031158846724,0.0445000000000002
0,1.00031158846724,0.0446000000000003
0,1.00031158846724,0.0447000000000003
0,1.00031158846724,0.0448000000000003
0,1.00031158846724,0.0449000000000003
0,1.00031158846724,0.0450000000000003
0,1.00031158846724,0.0451000000000003
0,1.00031158846724,0.0452000000000003
0,1.00031158846724,0.0453000000000003
0,1.00031158846724,0.0454000000000003
0,1.00031158846724,0.0455000000000003
0,1.00031158846724,0.0456000000000003
0,1.00031158846724,0.0457000000000003
0,1.00031158846724,0.0458000000000003
0,1.00031158846724,0.0459000000000003
0,1.00031158846724,0.0460000000000003
0,1.00031158846724,0.0461000000000003
0,1.00031158846724,0.0462000000000003
0,1.00031158846724,0.0463000000000003
0,1.00031158846724,0.0464000000000003
0,1.00031158846724,0.0465000000000003
0,1.00031158846724,0.0466000000000003
0,1.00031158846724,0.0467000000000003
0,1.00031158846724,0.0468000000000003
0,1.00031158846724,0.0469000000000003
0,1.00031158846724,0.0470000000000003
0,1.00031158846724,0.0471000000000003
0,1.00031158846724,0.0472000000000003
0,1.00031158846724,0.0473000000000003
0,1.00031158846724,0.0474000000000003
0,1.00031158846724,0.0475000000000003
0,1.00031158846724,0.0476000000000003
0,1.00031158846724,0.0477000000000003
0,1.00031158846724,0.0478000000000003
0,1.00031158846724,0.0479000000000003
0,1.00031158846724,0.0480000000000003
0,1.00031158846724,0.0481000000000004
0,1.00031158846724,0.0482000000000004
0,1.00031158846724,0.0483000000000004
0,1.00031158846724,0.0484000000000004
0,1.00031158846724,0.0485000000000004
0,1.00031158846724,0.0486000000000004
0,1.00031158846724,0.0487000000000004
0,1.00031158846724,0.0488000000000004
0,1.00031158846724,0.0489000000000004
0,1.00031158846724,0.0490000000000004
0,1.00031158846724,0.0491000000000004
0,1.00031158846724,0.0492000000000004
0,1.00031158846724,0.0493000000000004
0,1.00031158846724,0.0494000000000004
0,1.00031158846724,0.0495000000000004
0,1.00031158846724,0.0496000000000004
0,1.00031158846724,0.0497000000000004
0,1.00031158846724,0.0498000000000004
0,1.00031158846724,0.0499000000000004
0,1.00031158846724,0.0500000000000004
0,1.00031158846724,0.0501000000000004
0,1.00031158846724,0.0502000000000004
0,1.00031158846724,0.0503000000000004
0,1.00031158846724,0.0504000000000004
0,1.00031158846724,0.0505000000000004
0,1.00031158846724,0.0506000000000004
0,1.00031158846724,0.0507000000000004
0,1.00031158846724,0.0508000000000004
0,1.00031158846724,0.0509000000000004
0,1.00031158846724,0.0510000000000004
0,1.00031158846724,0.0511000000000004
0,1.00031158846724,0.0512000000000004
0,1.00031158846724,0.0513000000000004
0,1.00031158846724,0.0514000000000004
0,1.00031158846724,0.0515000000000004
0,1.00031158846724,0.0516000000000005
0,1.00031158846724,0.0517000000000005
0,1.00031158846724,0.0518000000000005
0,1.00031158846724,0.0519000000000005
0,1.00031158846724,0.0520000000000005
0,1.00031158846724,0.0521000000000005
0,1.00031158846724,0.0522000000000005
0,1.00031158846724,0.0523000000000005
0,1.00031158846724,0.0524000000000005
0,1.00031158846724,0.0525000000000005
0,1.00031158846724,0.0526000000000005
0,1.00031158846724,0.0527000000000005
0,1.00031158846724,0.0528000000000005
0,1.00031158846724,0.0529000000000005
0,1.00031158846724,0.0530000000000005
0,1.00031158846724,0.0531000000000005
0,1.00031158846724,0.0532000000000005
0,1.00031158846724,0.0533000000000005
0,1.00031158846724,0.0534000000000005
0,1.00031158846724,0.0535000000000005
0,1.00031158846724,0.0536000000000005
0,1.00031158846724,0.0537000000000005
0,1.00031158846724,0.0538000000000005
0,1.00031158846724,0.0539000000000005
0,1.00031158846724,0.0540000000000005
0,1.00031158846724,0.0541000000000005
0,1.00031158846724,0.0542000000000005
0,1.00031158846724,0.0543000000000005
0,1.00031158846724,0.0544000000000005
0,1.00031158846724,0.0545000000000005
0,1.00031158846724,0.0546000000000005
0,1.00031158846724,0.0547000000000005
0,1.00031158846724,0.0548000000000005
0,1.00031158846724,0.0549000000000005
0,1.00031158846724,0.0550000000000005
0,1.00031158846724,0.0551000000000006
0,1.00031158846724,0.0552000000000006
0,1.00031158846724,0.0553000000000006
0,1.00031158846724,0.0554000000000006
0,1.00031158846724,0.0555000000000006
0,1.00031158846724,0.0556000000000006
0,1.00031158846724,0.0557000000000006
0.000201141753460151,1.00031158846724,0.0558000000000006
0.000402265322411475,1.00031158846724,0.0559000000000006
0.000603370706290063,1.00031158846724,0.0560000000000006
0.00080445790453198,1.00031158846724,0.0561000000000006
0.00100552691657326,1.00031158846724,0.0562000000000006
0.00120657774184992,1.00031158846724,0.0563000000000006
0.00140761037979795,1.00031158846724,0.0564000000000006
0.0016086248298533,1.00031158846724,0.0565000000000006
0.0018096210914519,1.00031158846724,0.0566000000000006
0.00201059916402967,1.00031158846724,0.0567000000000006
0.00221155904702249,1.00031158846724,0.0568000000000006
0.0024125007398662,1.00031158846724,0.0569000000000006
0.00261342424199664,1.00031158846724,0.0570000000000006
0.00281432955284961,1.00031158846724,0.0571000000000006
0.00301521667186089,1.00031158846724,0.0572000000000006
0.00321608559846622,1.00031158846724,0.0573000000000006
0.00341693633210133,1.00031158846724,0.0574000000000006
0.00361776887220191,1.00031158846724,0.0575000000000006
0.00381858321820364,1.00031158846724,0.0576000000000006
0.00401937936954216,1.00031158846724,0.0577000000000006
0.00422015732565309,1.00031158846724,0.0578000000000006
0.00442091708597202,1.00031158846724,0.0579000000000006
0.00462165864993451,1.00031158846724,0.0580000000000006
0.00482238201697611,1.00031158846724,0.0581000000000006
0.00502308718653233,1.00031158846724,0.0582000000000006
0.00522377415803866,1.00031158846724,0.0583000000000006
0.00542444293093055,1.00031158846724,0.0584000000000006
0.00562509350464344,1.00031158846724,0.0585000000000006
0.00582572587861274,1.00031158846724,0.0586000000000007
0.00602634005227383,1.00031158846724,0.0587000000000007
0.00622693602506207,1.00031158846724,0.0588000000000007
0.00642751379641279,1.00031158846724,0.0589000000000007
0.00662807336576128,1.00031158846724,0.0590000000000007
0.00682861473254283,1.00031158846724,0.0591000000000007
0.00702913789619268,1.00031158846724,0.0592000000000007
0.00722964285614607,1.00031158846724,0.0593000000000007
0.00743012961183818,1.00031158846724,0.0594000000000007
0.00763059816270419,1.00031158846724,0.0595000000000007
0.00783104850817924,1.00031158846724,0.0596000000000007
0.00803148064769846,1.00031158846724,0.0597000000000007
0.00823189458069694,1.00031158846724,0.0598000000000007
0.00843229030660974,1.00031158846724,0.0599000000000007
0.0086326678248719,1.00031158846724,0.0600000000000007
0.00883302713491844,1.00031158846724,0.0601000000000007
0.00903336823618435,1.00031158846724,0.0602000000000007
0.00923369112810458,1.00031158846724,0.0603000000000007
0.00943399581011407,1.00031158846724,0.0604000000000007
0.00963428228164773,1.00031158846724,0.0605000000000007
0.00983455054214044,1.00031158846724,0.0606000000000007
0.0100348005910271,1.00031158846724,0.0607000000000007
0.0102350324277424,1.00031158846724,0.0608000000000007
0.0104352460517213,1.00031158846724,0.0609000000000007
0.0106354414623985,1.00031158846724,0.0610000000000007
0.0108356186592088,1.00031158846724,0.0611000000000007
0.0110357776415869,1.00031158846724,0.0612000000000007
0.0112359184089675,1.00031158846724,0.0613000000000007
0.0114360409607852,1.00031158846724,0.0614000000000007
0.0116361452964747,1.00031158846724,0.0615000000000007
0.0118362314154707,1.00031158846724,0.0616000000000007
0.0120362993172077,1.00031158846724,0.0617000000000007
0.0122363490011203,1.00031158846724,0.0618000000000007
0.012436380466643,1.00031158846724,0.0619000000000007
0.0126363937132103,1.00031158846724,0.0620000000000007
0.0128363887402568,1.00031158846724,0.0621000000000008
0.0130363655472168,1.00031158846724,0.0622000000000008
0.0132363241335249,1.00031158846724,0.0623000000000008
0.0134362644986155,1.00031158846724,0.0624000000000008
0.0136361866419228,1.00031158846724,0.0625000000000008
0.0138360905628813,1.00031158846724,0.0626000000000008
0.0140359762609253,1.00031158846724,0.0627000000000008
0.0142358437354892,1.00031158846724,0.0628000000000008
0.0144356929860071,1.00031158846724,0.0629000000000008
0.0146355240119133,1.00031158846724,0.0630000000000008
0.0148353368126421,1.00031158846724,0.0631000000000008
0.0150351313876276,1.00031158846724,0.0632000000000008
0.0152349077363041,1.00031158846724,0.0633000000000008
0.0154346658581056,1.00031158846724,0.0634000000000008
0.0156344057524664,1.00031158846724,0.0635000000000008
0.0158341274188204,1.00031158846724,0.0636000000000008
0.0160338308566017,1.00031158846724,0.0637000000000008
0.0162335160652445,1.00031158846724,0.0638000000000008
0.0164331830441826,1.00031158846724,0.0639000000000008
0.0166328317928502,1.00031158846724,0.0640000000000008
0.016832462310681,1.00031158846724,0.0641000000000008
0.0170320745971092,1.00031158846724,0.0642000000000008
0.0172316686515686,1.00031158846724,0.0643000000000008
0.017431244473493,1.00031158846724,0.0644000000000008
0.0176308020623164,1.00031158846724,0.0645000000000008
0.0178303414174725,1.00031158846724,0.0646000000000008
0.0180298625383952,1.00031158846724,0.0647000000000008
0.0182293654245182,1.00031158846724,0.0648000000000008
0.0184288500752753,1.00031158846724,0.0649000000000008
0.0186283164901002,1.00031158846724,0.0650000000000008
0.0188277646684266,1.00031158846724,0.0651000000000008
0.0190271946096882,1.00031158846724,0.0652000000000008
0.0192266063133186,1.00031158846724,0.0653000000000008
0.0194259997787514,1.00031158846724,0.0654000000000008
0.0196253750054203,1.00031158846724,0.0655000000000008
0.0198247319927588,1.00031158846724,0.0656000000000009
0.0200240707402004,1.00031158846724,0.0657000000000009
0.0202233912471786,1.00031158846724,0.0658000000000009
0.020422693513127,1.00031158846724,0.0659000000000009
0.020621977537479,1.00031158846724,0.0660000000000009
0.020821243319668,1.00031158846724,0.0661000000000009
0.0210204908591274,1.00031158846724,0.0662000000000009
0.0212197201552906,1.00031158846724,0.0663000000000009
0.0214189312075911,1.00031158846724,0.0664000000000009
0.0216181240154619,1.00031158846724,0.0665000000000009
0.0218172985783366,1.00031158846724,0.0666000000000009
0.0220164548956484,1.00031158846724,0.0667000000000009
0.0222155929668305,1.00031158846724,0.0668000000000009
0.0224147127913161,1.00031158846724,0.0669000000000009
0.0226138143685384,1.00031158846724,0.0670000000000009
0.0228128976979306,1.00031158846724,0.0671000000000009
0.0230119627789259,1.00031158846724,0.0672000000000009
0.0232110096109574,1.00031158846724,0.0673000000000009
0.0234100381934581,1.00031158846724,0.0674000000000009
0.0236090485258611,1.00031158846724,0.0675000000000009
0.0238080406075995,1.00031158846724,0.0676000000000009
0.0240070144381062,1.00031158846724,0.0677000000000009
0.0242059700168143,1.00031158846724,0.0678000000000009
0.0244049073431566,1.00031158846724,0.0679000000000009
0.0246038264165663,1.00031158846724,0.0680000000000009
0.024802727236476,1.00031158846724,0.0681000000000009
0.0250016098023188,1.00031158846724,0.0682000000000009
0.0252004741135274,1.00031158846724,0.0683000000000009
0.0253993201695348,1.00031158846724,0.0684000000000009
0.0255981479697736,1.00031158846724,0.0685000000000009
0.0257969575136767,1.00031158846724,0.0686000000000009
0.0259957488006768,1.00031158846724,0.0687000000000009
0.0261945218302067,1.00031158846724,0.0688000000000009
0.0263932766016989,1.00031158846724,0.0689000000000009
0.0265920131145863,1.00031158846724,0.0690000000000009
0.0267907313683014,1.00031158846724,0.069100000000001
0.0269894313622769,1.00031158846724,0.069200000000001
0.0271881130959453,1.00031158846724,0.069300000000001
0.0273867765687391,1.00031158846724,0.069400000000001
0.0275854217800911,1.00031158846724,0.069500000000001
0.0277840487294335,1.00031158846724,0.069600000000001
0.027982657416199,1.00031158846724,0.069700000000001
0.02818124783982,1.00031158846724,0.069800000000001
0.0283798199997288,1.00031158846724,0.069900000000001
0.028578373895358,1.00031158846724,0.070000000000001
0.0287769095261399,1.00031158846724,0.070100000000001
0.0289754268915068,1.00031158846724,0.070200000000001
0.029173925990891,1.00031158846724,0.070300000000001
0.0293724068237249,1.00031158846724,0.070400000000001
0.0295708693894408,1.00031158846724,0.070500000000001
0.0297693136874707,1.00031158846724,0.070600000000001
0.0299677397172471,1.00031158846724,0.070700000000001
0.0301661474782021,1.00031158846724,0.070800000000001
0.0303645369697678,1.00031158846724,0.070900000000001
0.0305629081913764,1.00031158846724,0.071000000000001
0.0307612611424599,1.00031158846724,0.071100000000001
0.0309595958224506,1.00031158846724,0.071200000000001
0.0311579122307803,1.00031158846724,0.071300000000001
0.0313562103668813,1.00031158846724,0.071400000000001
0.0315544902301854,1.00031158846724,0.071500000000001
0.0317527518201246,1.00031158846724,0.071600000000001
0.031950995136131,1.00031158846724,0.071700000000001
0.0321492201776363,1.00031158846724,0.071800000000001
0.0323474269440726,1.00031158846724,0.071900000000001
